Entry id,Entry URL,SED-ML location,SED-ML URL,Output type,Output id,Output name,Revised name,Reviewed by Karr
BIOMD0000000571,https://www.ebi.ac.uk/biomodels/BIOMD0000000571,Nishio2008.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000571/Nishio2008.sedml,Plot2D,plot_1_task1,Figure 3 - A,Figure 3a,
BIOMD0000000571,https://www.ebi.ac.uk/biomodels/BIOMD0000000571,Nishio2008.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000571/Nishio2008.sedml,Plot2D,plot_2_task1,Figure 3 - B,Figure 3b,
BIOMD0000000571,https://www.ebi.ac.uk/biomodels/BIOMD0000000571,Nishio2008.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000571/Nishio2008.sedml,Plot2D,plot_3_task1,Figure 3 - C,Figure 3c,
BIOMD0000000571,https://www.ebi.ac.uk/biomodels/BIOMD0000000571,Nishio2008.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000571/Nishio2008.sedml,Plot2D,plot_4_task1,Figure 3 - D,Figure 3d,
BIOMD0000000572,https://www.ebi.ac.uk/biomodels/BIOMD0000000572,Costa2014.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000572/Costa2014.sedml,Plot2D,plot_1_task1,Figure 2,Figure 2,
BIOMD0000000573,https://www.ebi.ac.uk/biomodels/BIOMD0000000573,Aguilera2014.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000573/Aguilera2014.sedml,Plot2D,plot_2_task2,Figure 2,Figure 2,
BIOMD0000000574,https://www.ebi.ac.uk/biomodels/BIOMD0000000574,MODEL1405060000_CaMKIIeffect.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000574/MODEL1405060000_CaMKIIeffect.sedml,Plot2D,plot_2_task3,Saturation of calmodulin C-lobe in the presence of CaMKII,Figure 9,
BIOMD0000000575,https://www.ebi.ac.uk/biomodels/BIOMD0000000575,Sass2009.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000575/Sass2009.sedml,Plot2D,plot_1_task1,Fig 15,Figure 15,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PC_10.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PC_10.sedml,Plot2D,plot1,Fig S2 Total STAT1 phophorylation,Figure S2 bottom (IFNγ = 10 ng/ml): Total STAT1 phophorylation,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PC_10.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PC_10.sedml,Plot2D,plot2,Fig S2 Total STAT1 protein expression,Figure S2 bottom (IFNγ = 10 ng/ml): Total STAT1 protein expression,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PC_100.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PC_100.sedml,Plot2D,plot1,Fig S2 Total STAT1 protein expression,Figure S2 top (IFNγ = 100 ng/ml): Total STAT1 protein expression,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PC_100.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PC_100.sedml,Plot2D,plot2,Fig S2 SOCS1 mRNA expression,Figure S2 top (IFNγ = 100 ng/ml): SOCS1 mRNA expression,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PC_100.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PC_100.sedml,Plot2D,plot3,Fig S2 Cyto. STAT1 phosphorylation,Figure S2 top (IFNγ = 100 ng/ml): Cytoplasmic STAT1 phosphorylation,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PC_100.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PC_100.sedml,Plot2D,plot4,Fig S2 Cyto. STAT1 protein expression,Figure S2 top (IFNγ = 100 ng/ml): Cytoplasmic STAT1 protein expression,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PC_100.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PC_100.sedml,Plot2D,plot5,Fig S2 Total STAT1 phosphorylation,Figure S2 top (IFNγ = 100 ng/ml): Total STAT1 phosphorylation,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PC_100.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PC_100.sedml,Plot2D,plot6,Fig S2 Nuc. STAT1 protein expression,Figure S2 top (IFNγ = 100 ng/ml): Nuclear STAT1 protein expression,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PC_100.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PC_100.sedml,Plot2D,plot7,Fig S2 Nuc. STAT1 phosphorylation,Figure S2 top (IFNγ = 100 ng/ml): Nuclear STAT1 phosphorylation,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PC_100.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PC_100.sedml,Plot2D,plot8,Fig S2 STAT1 immunofluorescence,Figure S2 top (IFNγ = 100 ng/ml): STAT1 immunofluorescence,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PSC_1.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PSC_1.sedml,Plot2D,plot1,Fig S1 Total STAT1 phosphorylation,Figure S1 bottom (IFNγ = 1 ng/ml): Total STAT1 phosphorylation,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PSC_1.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PSC_1.sedml,Plot2D,plot2,Fig S1 Total STAT1 protein expression,Figure S1 bottom (IFNγ = 1 ng/ml): Total STAT1 protein expression,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PSC_1.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PSC_1.sedml,Plot2D,plot3,Fig S1 SOCS1 mRNA expression,Figure S1 bottom (IFNγ = 1 ng/ml): SOCS1 mRNA expression,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PSC_100.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PSC_100.sedml,Plot2D,plot1,Fig S1 SOCS1 mRNA expression,Figure S1 top (IFNγ = 100 ng/ml): SOCS1 mRNA expression,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PSC_100.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PSC_100.sedml,Plot2D,plot2,Fig S1 Total STAT1 protein expression,Figure S1 top (IFNγ = 100 ng/ml): Total STAT1 protein expression,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PSC_100.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PSC_100.sedml,Plot2D,plot3,Fig S1 STAT1 immunofluorescence,Figure S1 top (IFNγ = 100 ng/ml): STAT1 immunofluorescence,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PSC_100.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PSC_100.sedml,Plot2D,plot4,Fig S1 STAT1D immunofluorescence,Figure S1 top (IFNγ = 100 ng/ml): STAT1D immunofluorescence,Y
BIOMD0000000585,https://www.ebi.ac.uk/biomodels/BIOMD0000000585,PSC_100.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000585/PSC_100.sedml,Plot2D,plot5,Fig S1 TOTAL STAT1 phosphorylation,Figure S1 top (IFNγ = 100 ng/ml): TOTAL STAT1 phosphorylation,Y
BIOMD0000000591,https://www.ebi.ac.uk/biomodels/BIOMD0000000591,Model_Fig5D.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000591/Model_Fig5D.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 5d,
BIOMD0000000596,https://www.ebi.ac.uk/biomodels/BIOMD0000000596,Philipson2015.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000596/Philipson2015.sedml,Plot2D,plot_1_task1,plot,Figure 3e,
BIOMD0000000599,https://www.ebi.ac.uk/biomodels/BIOMD0000000599,MODEL1408060000.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000599/MODEL1408060000.sedml,Plot2D,plot_1_task1,Figure 4,Figure 4,
BIOMD0000000599,https://www.ebi.ac.uk/biomodels/BIOMD0000000599,MODEL1408060000.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000599/MODEL1408060000.sedml,Plot2D,plot_2_task1,Supp Fig. B (panel C),Figure 4,
BIOMD0000000599,https://www.ebi.ac.uk/biomodels/BIOMD0000000599,MODEL1408060000.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000599/MODEL1408060000.sedml,Plot2D,plot_3_task1,Supp Fig. B (panel D),Figure 4,
BIOMD0000000603,https://www.ebi.ac.uk/biomodels/BIOMD0000000603,MODEL1204190000.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000603/MODEL1204190000.sedml,Plot2D,plot_1_task1,Figure 4A,Figure 4a,
BIOMD0000000603,https://www.ebi.ac.uk/biomodels/BIOMD0000000603,MODEL1204190000.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000603/MODEL1204190000.sedml,Plot2D,plot_2_task1,Figure S12A,Figure 4a,
BIOMD0000000603,https://www.ebi.ac.uk/biomodels/BIOMD0000000603,MODEL1204190000.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000603/MODEL1204190000.sedml,Plot2D,plot_3_task1,plot_1,Figure 4a,
BIOMD0000000604,https://www.ebi.ac.uk/biomodels/BIOMD0000000604,MODEL1204190001.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000604/MODEL1204190001.sedml,Plot2D,plot_1_task1,Figure S12B,Figure 4a,
BIOMD0000000605,https://www.ebi.ac.uk/biomodels/BIOMD0000000605,MODEL1204190002.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000605/MODEL1204190002.sedml,Plot2D,plot_1_task1,Figure S12C,Figure 4a,
BIOMD0000000606,https://www.ebi.ac.uk/biomodels/BIOMD0000000606,MODEL1204190003.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000606/MODEL1204190003.sedml,Plot2D,plot_1_task1,Figure S12F,Figure 4a,
BIOMD0000000607,https://www.ebi.ac.uk/biomodels/BIOMD0000000607,MODEL1204190005.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000607/MODEL1204190005.sedml,Plot2D,plot_1_task1,Figure S12D,Figure 4a,
BIOMD0000000618,https://www.ebi.ac.uk/biomodels/BIOMD0000000618,BIOMD0000000618.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000618/BIOMD0000000618.sedml,Plot2D,plot1,figure 4a,Figure 4a,
BIOMD0000000618,https://www.ebi.ac.uk/biomodels/BIOMD0000000618,BIOMD0000000618.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000618/BIOMD0000000618.sedml,Plot2D,plot2,figure 4b,Figure 4b,
BIOMD0000000618,https://www.ebi.ac.uk/biomodels/BIOMD0000000618,BIOMD0000000618.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000618/BIOMD0000000618.sedml,Plot2D,plot3,figure 4c,Figure 4c,
BIOMD0000000618,https://www.ebi.ac.uk/biomodels/BIOMD0000000618,BIOMD0000000618.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000618/BIOMD0000000618.sedml,Plot2D,plot4,figure 4d,Figure 4d,
BIOMD0000000622,https://www.ebi.ac.uk/biomodels/BIOMD0000000622,NguyenLK2011_High_Free_Bmi1_Levels.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000622/NguyenLK2011_High_Free_Bmi1_Levels.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 2c,
BIOMD0000000622,https://www.ebi.ac.uk/biomodels/BIOMD0000000622,NguyenLK2011_High_Free_Bmi1ubd_Levels.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000622/NguyenLK2011_High_Free_Bmi1ubd_Levels.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 2c,
BIOMD0000000623,https://www.ebi.ac.uk/biomodels/BIOMD0000000623,Orton2009.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000623/Orton2009.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 4b,
BIOMD0000000627,https://www.ebi.ac.uk/biomodels/BIOMD0000000627,BIOMD0000000627.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000627/BIOMD0000000627.sedml,Plot2D,plot_1_task1,Figure 3. Pane (c),Figure 3c,
BIOMD0000000627,https://www.ebi.ac.uk/biomodels/BIOMD0000000627,BIOMD0000000627.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000627/BIOMD0000000627.sedml,Plot2D,plot_2_task1,Figure 3. Pane (a),Figure 3a,
BIOMD0000000627,https://www.ebi.ac.uk/biomodels/BIOMD0000000627,BIOMD0000000627.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000627/BIOMD0000000627.sedml,Plot2D,plot_3_task1,Figure 3. Pane (b),Figure 3b,
BIOMD0000000637,https://www.ebi.ac.uk/biomodels/BIOMD0000000637,Bush2016-Simplified-Carrousel-model-of-GPCR.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000637/Bush2016-Simplified-Carrousel-model-of-GPCR.sedml,Plot2D,plot_3_task5,DoR,Figure 3b,
BIOMD0000000637,https://www.ebi.ac.uk/biomodels/BIOMD0000000637,Bush2016-Simplified-Carrousel-model-of-GPCR.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000637/Bush2016-Simplified-Carrousel-model-of-GPCR.sedml,Report,report_task5,Steady-State,Figure 3b,
BIOMD0000000638,https://www.ebi.ac.uk/biomodels/BIOMD0000000638,Bush2016-Extended-Carrousel-model-of-GPCR-RGS.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000638/Bush2016-Extended-Carrousel-model-of-GPCR-RGS.sedml,Plot2D,plot_3_task5,DoR,Figure 3b,
BIOMD0000000638,https://www.ebi.ac.uk/biomodels/BIOMD0000000638,Bush2016-Extended-Carrousel-model-of-GPCR-RGS.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000638/Bush2016-Extended-Carrousel-model-of-GPCR-RGS.sedml,Report,report_task5,Steady-State,Figure 3b,
BIOMD0000000644,https://www.ebi.ac.uk/biomodels/BIOMD0000000644,ARPP-16_Layer1and2_mutualInhibitions_PKAinhibitsMAST3.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000644/ARPP-16_Layer1and2_mutualInhibitions_PKAinhibitsMAST3.sedml,Plot2D,plot_1_task1,timecourses,Figure 3 (green),
BIOMD0000000644,https://www.ebi.ac.uk/biomodels/BIOMD0000000644,ARPP-16_Layer1and2_mutualInhibitions_PKAinhibitsMAST3.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000644/ARPP-16_Layer1and2_mutualInhibitions_PKAinhibitsMAST3.sedml,Plot2D,plot_4_task4,Bifurcation,Figure 3 (green),
BIOMD0000000646,https://www.ebi.ac.uk/biomodels/BIOMD0000000646,Barr2016.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000646/Barr2016.sedml,Plot2D,plot_1_task1,Fig. 2C,Figure 2c,
BIOMD0000000646,https://www.ebi.ac.uk/biomodels/BIOMD0000000646,Barr2016.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000646/Barr2016.sedml,Plot2D,plot_2_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 2c,
BIOMD0000000647,https://www.ebi.ac.uk/biomodels/BIOMD0000000647,BIOMD0000000647.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000647/BIOMD0000000647.sedml,Plot2D,plot_1_task1,plot,Figure 5a,
BIOMD0000000648,https://www.ebi.ac.uk/biomodels/BIOMD0000000648,normal_RS.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000648/normal_RS.sedml,Plot2D,plot_1_task1,plot_ppERK,Figure 2a,Y
BIOMD0000000648,https://www.ebi.ac.uk/biomodels/BIOMD0000000648,normal_RS.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000648/normal_RS.sedml,Plot2D,plot_2_task1,plot_pAkt,Figure 2b,Y
BIOMD0000000648,https://www.ebi.ac.uk/biomodels/BIOMD0000000648,normal_RS.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000648/normal_RS.sedml,Plot2D,plot_3_task1,plot_bCatenin_TCF,Figure 2c,Y
BIOMD0000000650,https://www.ebi.ac.uk/biomodels/BIOMD0000000650,MODEL1708250002_treatment_start10.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000650/MODEL1708250002_treatment_start10.sedml,Plot2D,plot_1_task1,"l,n,m concs",Figure 6,
BIOMD0000000651,https://www.ebi.ac.uk/biomodels/BIOMD0000000651,BIOMD0000000651.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000651/BIOMD0000000651.sedml,Plot2D,plot_2_task2,plot,Figure 4e,
BIOMD0000000657,https://www.ebi.ac.uk/biomodels/BIOMD0000000657,models.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000657/models.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 7b,
BIOMD0000000657,https://www.ebi.ac.uk/biomodels/BIOMD0000000657,models.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000657/models.sedml,Plot2D,plot_2_task1,Plot_CycB,Figure 7b,
BIOMD0000000657,https://www.ebi.ac.uk/biomodels/BIOMD0000000657,models.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000657/models.sedml,Plot2D,plot_3_task1,Plot_Cdk1CycB,Figure 7b,
BIOMD0000000657,https://www.ebi.ac.uk/biomodels/BIOMD0000000657,models.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000657/models.sedml,Plot2D,plot_4_task1,Plot_APC,Figure 7b,
BIOMD0000000658,https://www.ebi.ac.uk/biomodels/BIOMD0000000658,MODEL1708310000_edited.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000658/MODEL1708310000_edited.sedml,Plot2D,plot_1_task1,Figure 6,Figure 6,
BIOMD0000000660,https://www.ebi.ac.uk/biomodels/BIOMD0000000660,MODEL1607210001.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000660/MODEL1607210001.sedml,Plot2D,plot_1_task1,plot,Figure 7a,
BIOMD0000000661,https://www.ebi.ac.uk/biomodels/BIOMD0000000661,MODEL1006230046.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000661/MODEL1006230046.sedml,Plot2D,plot_1_task1,"Concentrations, Volumes, and Global Quantity Values",Figure 2,
BIOMD0000000663,https://www.ebi.ac.uk/biomodels/BIOMD0000000663,Wodarz2007_model_2.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000663/Wodarz2007_model_2.sedml,Plot2D,plot_1_task1,plot,Figure 1,
BIOMD0000000664,https://www.ebi.ac.uk/biomodels/BIOMD0000000664,MODEL8687732743.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000664/MODEL8687732743.sedml,Plot2D,plot_1_task1,plot,Figure 2c,Y
BIOMD0000000665,https://www.ebi.ac.uk/biomodels/BIOMD0000000665,MODEL1006230001.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000665/MODEL1006230001.sedml,Plot2D,plot_2_task2,plot,Figure 5b,
BIOMD0000000666,https://www.ebi.ac.uk/biomodels/BIOMD0000000666,BIOMD0000000666.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000666/BIOMD0000000666.sedml,Plot2D,plot_1_task1,plot,Figure 4a,
BIOMD0000000667,https://www.ebi.ac.uk/biomodels/BIOMD0000000667,MODEL0848279215.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000667/MODEL0848279215.sedml,Plot2D,plot_1_task1,plot,Figure 2,
BIOMD0000000668,https://www.ebi.ac.uk/biomodels/BIOMD0000000668,MODEL1604270000_basic.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000668/MODEL1604270000_basic.sedml,Plot2D,plot_2_task2,plot,Figure 4,
BIOMD0000000669,https://www.ebi.ac.uk/biomodels/BIOMD0000000669,MODEL1604270001_mechanistic.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000669/MODEL1604270001_mechanistic.sedml,Plot2D,plot_2_task2,plot,Figure 5,
BIOMD0000000670,https://www.ebi.ac.uk/biomodels/BIOMD0000000670,MODEL1708240000.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000670/MODEL1708240000.sedml,Plot2D,plot_1_task1,figure 3,Figure 3,
BIOMD0000000671,https://www.ebi.ac.uk/biomodels/BIOMD0000000671,MODEL1708250001.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000671/MODEL1708250001.sedml,Plot2D,plot_1_task1,plot,Figure 3,
BIOMD0000000672,https://www.ebi.ac.uk/biomodels/BIOMD0000000672,MODEL1006230019.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000672/MODEL1006230019.sedml,Plot2D,plot_1_task1,plot,Figure 3,
BIOMD0000000673,https://www.ebi.ac.uk/biomodels/BIOMD0000000673,MODEL1006230054_edited.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000673/MODEL1006230054_edited.sedml,Plot2D,plot_2_task2,plot,Figure 1,
BIOMD0000000674,https://www.ebi.ac.uk/biomodels/BIOMD0000000674,MODEL1305060000_edited.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000674/MODEL1305060000_edited.sedml,Plot2D,plot_1_task1,figure1b,Figure 1b,
BIOMD0000000674,https://www.ebi.ac.uk/biomodels/BIOMD0000000674,MODEL1305060000_edited.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000674/MODEL1305060000_edited.sedml,Plot2D,plot_2_task1,figure1c,Figure 1c,
BIOMD0000000674,https://www.ebi.ac.uk/biomodels/BIOMD0000000674,MODEL1305060000_edited.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000674/MODEL1305060000_edited.sedml,Plot2D,plot_3_task1,figure1d,Figure 1d,
BIOMD0000000675,https://www.ebi.ac.uk/biomodels/BIOMD0000000675,MODEL1006230004.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000675/MODEL1006230004.sedml,Plot2D,plot_1_task1,figure3_top,Figure 3,
BIOMD0000000675,https://www.ebi.ac.uk/biomodels/BIOMD0000000675,MODEL1006230004.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000675/MODEL1006230004.sedml,Plot2D,plot_2_task1,figure3_middle,Figure 3,
BIOMD0000000675,https://www.ebi.ac.uk/biomodels/BIOMD0000000675,MODEL1006230004.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000675/MODEL1006230004.sedml,Plot2D,plot_3_task1,figure3_bottom,Figure 3,
BIOMD0000000677,https://www.ebi.ac.uk/biomodels/BIOMD0000000677,MODEL1006230007.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000677/MODEL1006230007.sedml,Plot2D,plot_1_task1,plot,Figure 1b,
BIOMD0000000678,https://www.ebi.ac.uk/biomodels/BIOMD0000000678,MODEL0912160005.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000678/MODEL0912160005.sedml,Plot2D,plot_1_task1,plot,Figure 3c middle-left and bottom-left,Y
BIOMD0000000679,https://www.ebi.ac.uk/biomodels/BIOMD0000000679,Waugh2006_1.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000679/Waugh2006_1.sedml,Plot2D,plot_3_task2,plot,Figure 2 top-left,Y
BIOMD0000000679,https://www.ebi.ac.uk/biomodels/BIOMD0000000679,Waugh2006_1.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000679/Waugh2006_1.sedml,Plot2D,plot_4_task2,plot_1,Figure 2 middle-left,Y
BIOMD0000000680,https://www.ebi.ac.uk/biomodels/BIOMD0000000680,Waugh2006_2.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000680/Waugh2006_2.sedml,Plot2D,plot_2_task2,plot,Figure 2 bottom-left,Y
BIOMD0000000681,https://www.ebi.ac.uk/biomodels/BIOMD0000000681,Waugh2006_3.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000681/Waugh2006_3.sedml,Plot2D,plot_2_task2,figure 4,Figure 4,
BIOMD0000000682,https://www.ebi.ac.uk/biomodels/BIOMD0000000682,MODEL1006230006.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000682/MODEL1006230006.sedml,Plot2D,plot_1_task1,figure 9 ATP,Figure 9,
BIOMD0000000682,https://www.ebi.ac.uk/biomodels/BIOMD0000000682,MODEL1006230006.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000682/MODEL1006230006.sedml,Plot2D,plot_2_task1,figure 9 Voltage,Figure 9,
BIOMD0000000683,https://www.ebi.ac.uk/biomodels/BIOMD0000000683,MODEL1006230062.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000683/MODEL1006230062.sedml,Plot2D,plot_1_task1,plot,Figure 1,
BIOMD0000000684,https://www.ebi.ac.uk/biomodels/BIOMD0000000684,MODEL1006230061.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000684/MODEL1006230061.sedml,Plot2D,plot_2_task2,Figure 2 A,Figure 2a,
BIOMD0000000685,https://www.ebi.ac.uk/biomodels/BIOMD0000000685,MODEL1006230094.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000685/MODEL1006230094.sedml,Plot2D,plot_1_task1,figure 4b,Figure 4b,
BIOMD0000000687,https://www.ebi.ac.uk/biomodels/BIOMD0000000687,MODEL1006230052.sedml,https://github.com/sys-bio/temp-biomodels/blob/main/final/BIOMD0000000687/MODEL1006230052.sedml,Plot2D,plot_1_task1,Figure 2a,Figure 2a,
